job_title,company,job_location,job_summary,post_date,today,job_salary,job_url
Data Analyst,Shreshta Analytics Pvt Ltd,"Hyderabad, Telangana","The candidate shall be responsible for handling and integrating large volumes of data from various sources, mining the data and coming up with actionable…",EmployerActive 15 days ago,2022-07-26,"₹6,00,000 - ₹12,00,000 a year",https://in.indeed.com/company/Shreshta-Analytics-Pvt-Ltd/jobs/Data-Analyst-319c4067a8f458dc?fccid=6644337b1ae3bb28&vjs=3
Compliance Data Analyst,Credit Suisse,"Pune, Maharashtra","Should be a team-player with ability to co-ordinate and implement various data quality processes, including reference data groups.",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=c274eff0c739f90a&fccid=e127f4594cdf24f4&vjs=3
Data Analyst- People Analytics,ABB,"Bengaluru, Karnataka","Excellent problem solving and analytical skill and can build story with fragmented data.,Work with cross-functional and global teams to lead projects solving…",Posted10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=e6eea8060cc4bb06&fccid=38b4474838e7b7a1&vjs=3
Senior Data Analyst,Mott MacDonald,"Noida, Uttar Pradesh+1 location","Assist with maintenance of Power BI code & other data sources.,Configuration of SharePoint, Excel, & other data sources.,Very good knowledge in word and PPT.",Posted12 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=a5e4447cbb3bdb32&fccid=edb4bf50a19b70a9&vjs=3
Analyst Data Operations,Nielsen,"Bengaluru, Karnataka","To be employed as an Analyst - Data Operations in a media evaluation and reporting setup.,Get trained and execute acquired instructions to report brand…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=6a2822c58fbe0ea3&fccid=683f563b5cc25b70&vjs=3
Data Analyst,lagozon technologies,"Delhi, Delhi","Knowledge of data visualisation and data analytics principles and skills –including good user experience/UI Design.,Net , SQL , Python , SSIS, or exposure to.",EmployerActive 5 days ago,2022-07-26,"₹3,50,000 - ₹5,00,000 a year",https://in.indeed.com/company/Lagozon-Technologies/jobs/Data-Analyst-3480f6cc5f7411f0?fccid=bb00918039bcdd86&vjs=3
Hiring Data/Business Analyst - Preferred from Pharma Ind.- W...,Incubit Global Business Services Pvt. Ltd.,"Mumbai, Maharashtra",Transform data into business intelligence by generating relevant information and recommendations for improving organization performance.,EmployerActive 3 days ago,2022-07-26,"₹15,00,000 - ₹20,00,000 a year",https://in.indeed.com/company/Incubit-Global-Business-Services-Pvt.-Ltd./jobs/Data-Business-Analyst-d0b1d7e68d3c57c3?fccid=c0c3ae76f9a3e532&vjs=3
Data Analyst,"Glassbeam, Inc.","Bengaluru, Karnataka","Perform ongoing data validation and testing to ensure data integrity and reliability.,Mine and analyze data from machine log data to drive optimization, reduce…",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0f5fe3af8d130f6f&fccid=0ab7c7f65350e455&vjs=3
Data Analyst,Hewlett Packard Enterprise,"Gurgaon, Haryana","Developing and maintaining databases, data systems – reorganizing data in a readable format.,Performing analysis to assess quality and meaning of data.",Posted13 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=f5ddc14185478e2d&fccid=216eb700022de6f6&vjs=3
Data Analyst - KPI Evaluation for vision systems,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Perform data quality assessments and statistical testing to verify data quality and data integrity.,Perform data cleansing using data processing and statistical…",Posted24 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=2b5056c1a9a87395&fccid=b25343f021fb51d7&vjs=3
Data Research Analyst,Morningstar,"Mumbai, Maharashtra","Actively collect managed investment data using Morningstar collection systems, and ensure data timelines, completeness and accuracy to meet business goals.",Posted4 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=7fac344632fcca65&fccid=acfb0b086b8f975d&vjs=3
Data Analyst,FullContact,Remote,"Contribute to process automation, data analysis, report design and data visualisations.,Strong analytical skills, data visualizations skills.",Posted24 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=55d9b04dadbd8329&fccid=2b6ec1ae12219512&vjs=3
MIS & DA - Data Analyst,Concentrix,"Bengaluru, Karnataka","Through proper data modelling you can create a clear picture of the data and identify missing and redundant data.,YOU'RE GOOD AT (Skills required):",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=3774b27e60d6d9a6&fccid=773041d0d31c442a&vjs=3
Associate I - Data Analysis,UST Global,"Kochi, Kerala+4 locations","Acquiring data from various sources.,Consider only relevant data from the mined data and convert into a consistent format to be analyzed.",Posted12 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=141a15500d81b11a&fccid=810178099fb1fcbc&vjs=3
Analyst-Master Data Management - Global Rates-GFS,Deloitte,"Hyderabad, Telangana","Good knowledge in data analysis and management.,Should understand the sense of urgency, practicality, accountability, and integrity while dealing with data to…",Posted27 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=5ebc5c1f6ef4095b&fccid=9e215d88a6b33622&vjs=3
Business Technology Analyst - Data Analytics (SQL with SSIS),Deloitte,"Bengaluru, Karnataka","The important skills for this position are SQL, Microsoft SSIS, data extraction, data modeling, data transformation, and DBA skills.,What impact will you make?",Posted21 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=f975fc4a3bf6ca76&fccid=9e215d88a6b33622&vjs=3
Data Analyst,Creditas Solutions,"Gurgaon, Haryana"," 1+ years in a data analyst role.,Requirements into custom-formatted data reports.,Data that can be used to improve upon them., Strong attention to detail.",Posted19 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=c68def4b6be4f911&fccid=a32dd1293e217fc5&vjs=3
Freelancer DATA ANALYST IN POWER BI at Vasai,Target Hydrautech Pvt Ltd.,"Vasai, Maharashtra","Document database structures and define data elements to enable re-use of data.,Take ownership of our data and constantly improve its quality .",Posted4 days ago,2022-07-26,"₹20,000 - ₹40,000 a month",https://in.indeed.com/company/Target-Hydrautech/jobs/Freelancer-Data-Analyst-Power-Bi-At-80354d20c7c77754?fccid=2eae960c297bed1e&vjs=3
Data Analyst,Bsharp Sales Enablers,"Remote in Bengaluru, Karnataka","Bsharp [Nov’12] helps enterprises enable their frontline teams.,Bsharp Learn, Bsharp Score, Bsharp Reporting and Learnbee are various SAAS platforms from Bsharp…",Posted28 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=56d07484bf0c3938&fccid=98dbcb361bf3da71&vjs=3
Risk Analyst,Philips,"Hybrid remote in Bengaluru, Karnataka","Experience in data science is important (e.g. Python).,The data holds valuable leads to improve the security of Philips.,You are a part of.",Posted1 day ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=5f35fa803765197d&fccid=e4af9ca5b6d3a604&vjs=3
GIS Data Analyst,Carifer Technologies,"Erode, Tamil Nadu","Produce reports on geographic data utilizing data visualizations.,Designing digital maps with geographic data and other data sources.",Posted30+ days ago,2022-07-26,"₹2,00,000 - ₹3,00,000 a year",https://in.indeed.com/rc/clk?jk=dfcff4254289fe28&fccid=a54140f7e7e7af81&vjs=3
Data Analyst,Chams Branding Solutions India Pvt Ltd,"Ernakulam, Kerala","Gather data on consumers, competitors and market conditions.,Interpret marketing data, formulate reports and make recommendations.",EmployerActive 4 days ago,2022-07-26,"₹15,000 - ₹25,000 a month",https://in.indeed.com/company/Chams-Branding-Solutions-Pvt-Ltd/jobs/Data-Analyst-a8435b4a50331d77?fccid=c0048342fbed4058&vjs=3
Data Analyst,Ericsson,"Gurgaon, Haryana+1 location","Perform data analysis and visualization.,Provide functional process and data expertise.,Provides functional process and data expertise, qualifies Analytics IT…",Posted8 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=27c37297c7f7810f&fccid=82656d64a9a3e6a7&vjs=3
Data Analyst and BI Reporting,"JPMorgan Chase Bank, N.A.","Hyderabad, Telangana","The role will include presenting data in charts, graphs, tables, designing and developing relational databases for collecting data across the Bank and building…",PostedJust posted,2022-07-26,,https://in.indeed.com/rc/clk?jk=08326b70b46bfbf1&fccid=aaf3b433897ea465&vjs=3
Data Analyst,Ericsson,"Gurgaon, Haryana+1 location","Perform data analysis and visualization.,Provide functional process and data expertise.,The Business Analytics Specialist applies his/her business knowledge and…",PostedPosted 8 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=27c37297c7f7810f&fccid=82656d64a9a3e6a7&vjs=3
Research Analyst - ESG Data Solutions-2,FactSet Research Systems,"Hyderabad, Telangana","Collect, analyze and process company reported data from various data sources and into the database utilized by the ESG content team.",PostedPosted 6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=02e08e596e751184&fccid=7ca19d158e5b580d&vjs=3
Senior Capabilities & Insights Analyst_Asia Banking_Gurugram,McKinsey & Company,"Gurgaon, Haryana",It is a part of the Banking & Insurance practice of McKinsey with 230+ members and a global footprint across 25+ locations focusing across financial services…,PostedPosted 4 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=2ba2f0320d03c7d4&fccid=6576e7250aa78c3c&vjs=3
Product Data Analyst,Clarivate,"Bengaluru, Karnataka","The person will be responsible to understand customer needs from sales and marketing, run analysis on product consumption and other data sets and provide data…",PostedPosted 10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=edc8f7cbadb195bb&fccid=39cdc80b98113925&vjs=3
SQL Data/ETL Analyst,Quadraflake Consulting Private Limited,"Chennai, Tamil Nadu","SQL technical analysts are needed as part of our team of data analysts working in healthcare.,Skilled in data management, data integration, application…",EmployerActive 7 days ago,2022-07-26,"₹6,00,000 - ₹8,00,000 a year",https://in.indeed.com/company/Quadraflake-Consulting-Private-Limited/jobs/SQL-Data-ETL-Analyst-5db0bfb990f87a46?fccid=9c07d3aa6b07a8a8&vjs=3
Senior Data Analyst,DBS Bank,Maharashtra,"Analytics experience working with banking data, able to cross reference between data source to gain insights in customer patterns/needs.",PostedPosted 3 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=96bac652c0c2f0f2&fccid=cc1f9ea511d140fe&vjs=3
Data Science/Data Analytics,Excellence and Eminence LLP,"Bengaluru, Karnataka","Data mining or extracting usable data from valuable data sources.,Data Wrangling – proficiency in handling imperfections in data is an important aspect of a…",PostedPosted 5 days ago,2022-07-26,"₹18,00,000 - ₹25,00,000 a year",https://in.indeed.com/company/Excellence-and-Eminence-LLP/jobs/Data-Science-Data-Analytic-78e8451ccbd91db7?fccid=5aac79bb04807066&vjs=3
AI / Big Data Analyst (Powertrain & Exhaust applications),Bosch Group,"Bengaluru, Karnataka",Bachelor of Engineering (B.E / B.,PostedPosted 27 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=62aa47dd8e16d8eb&fccid=a2faf1301ac6ad4b&vjs=3
MIS Analyst,Panworld,"New Delhi, Delhi","Perform data mining and data analysis of database and identify gaps.,Review and validate data as it is collected.,Monitor analytics and metrics results.",PostedJust posted,2022-07-26,"₹16,000 - ₹30,000 a month",https://in.indeed.com/company/Arbtech-General-Trading/jobs/Mis-Analyst-9ce03f54ab534450?fccid=6ab879b5e15b6f3a&vjs=3
Data Analyst,HP,"Bengaluru, Karnataka","Works on complex problems where analysis of situations or data requires an in-depth evaluation of multiple factors.,Prepares code stubs for others.",PostedPosted 10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0b16ebb0d00d9772&fccid=c8eabfdb4fcf2d28&vjs=3
Data Analyst,PhonePe,"Bengaluru, Karnataka","Strong data-first analysts who are passionate about working with data and building systems that.,Strong data handling, data modeling & data flow…",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=362ebb9af5890dd0&fccid=9efe0489759405d1&vjs=3
Senior Data Analyst,BT,"Bengaluru, Karnataka","O Coach junior data analysts on analytical and technical skill sets.,O Perform comprehensive exploratory data analysis, build engaging visualisations, validate…",PostedPosted 5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=41056f9a1e5e9140&fccid=72713e5b1ba0ef22&vjs=3
Senior Data Scientist/ Analyst - T7,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","This data is further analysed and the performance of the ADAS systems are monitored.,Architecting, developing and deploying end to end pipeline to ingest…",Posted23 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=1e9c3be921c04da2&fccid=b25343f021fb51d7&vjs=3
Data Analyst Sector-10. Rohini,Sapphire Search,"Delhi, Delhi","Coordinating with support team PAN India for data reconciliation and dashboards.,Proficiency in creating data access and processing tools in Microsoft Excel.",EmployerActive 7 days ago,2022-07-26,"₹30,000 a month",https://in.indeed.com/company/Sapphire-Search/jobs/Data-Analyst-Sector-Rohini-d4821ce4f108abe4?fccid=e6da5eb145446f65&vjs=3
Data Analyst,Visible Alpha,"Mumbai, Maharashtra","Experience presenting data analysis through visualizations and dashboards is a big plus., Prior experience working in a data science/analytics/engineering team…",Posted3 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=d401668b639d051f&fccid=aa8c74044d03a5c2&vjs=3
Data Analyst,Mirum Digital Pvt. Ltd.,"Mumbai, Maharashtra","Write and optimize in-application SQL statements, Procedures, Views Etc.,Ensure performance, security, and availability of databases.",Posted7 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=94c54242b5856373&fccid=30584d7fcc702043&vjs=3
Analyst-Data Visualization,Accenture,"Bengaluru, Karnataka+1 location",You will be working as a part of the data-driven Data Visualization team which is primarily responsible for leveraging visualization tools to create informative…,PostedToday,2022-07-26,,https://in.indeed.com/rc/clk?jk=1e635da3b8d580f2&fccid=a4e4e2eaf26690c9&vjs=3
Data Analyst & MIS Manager,RUSHA CAREERS PRIVATE LIMITED,"Delhi, Delhi","Minimum 4-5 years of experience in data and analytics.,Manage data analytics, performance dashboards & Monitor key KRA metrics.·.",Posted13 days ago,2022-07-26,"₹8,00,000 - ₹12,00,000 a year",https://in.indeed.com/company/Rusha-Careers/jobs/Data-Analyst-Mis-Manager-8e026cea3c9de573?fccid=a1379d3ec1719920&vjs=3
Data Analyst (Senior),FENG GROUP,+1 locationRemote,"Insights or improve data quality;,Experience with data modeling (good to have);,Applies query, data exploration and transformation, basic statistical methods…",Posted14 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=260cf7f3bd325f94&fccid=dd616958bd9ddc12&vjs=3
Data Analysis & Reporting - Office of Strategic Initiatives...,Deloitte,"Hyderabad, Telangana","Initiating data mining activities on data warehouses.,Report creation based on data coming from a variety of business systems and data warehouses (SQL queries,…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=c6829a929f5ae036&fccid=9e215d88a6b33622&vjs=3
Business Analyst,TechVerito,"Pune, Maharashtra","Exceptional ability to gather, organize and evaluate any information or data needed as input from stakeholders and the development team to determine…",EmployerActive 4 days ago,2022-07-26,"₹5,00,000 - ₹12,00,000 a year",https://in.indeed.com/company/Techverito-Software-Solutions-LLP/jobs/Business-Analyst-620c904091b805a4?fccid=e34cbdfdd55f0cca&vjs=3
Data Management - Analyst,Deloitte,"Hyderabad, Telangana","Ability to analyze data and resolve complex data issues/queries.,Experience manipulating and analyzing large volumes of data.,1-6 years of experience.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=31aeef6beb79affc&fccid=9e215d88a6b33622&vjs=3
Data Analyst,Team engine,"Pune, Maharashtra","A successful data analyst needs to have a combination of technical as well leadership skills.,Proven working experience in data analysis.",EmployerActive 3 days ago,2022-07-26,"₹3,50,000 a year",https://in.indeed.com/company/Team-Engine/jobs/Data-Analyst-e3e4593cac0e420d?fccid=433937aa028c6533&vjs=3
SAS Analyst (Junior),FENG GROUP,+1 locationRemote,"Attention to details and data accuracy;,Escalate data interpretation issues, as needed;,Compile and analyze data related to business issues;",Posted1 day ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=c5b17f5a09fbd29b&fccid=dd616958bd9ddc12&vjs=3
